,Agent_Age,Agent_Rating,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,wait_time,order_hour,pickup_hour,day_of_week,is_weekend
36874,22,4.7,18.0,1,2,1,0,135,11,-27457920.0,0,0,3,0
36875,36,4.9,21.75,3,1,1,0,130,7,-27473760.0,0,0,0,0
36876,28,4.7,21.25,4,0,0,0,105,2,-27447840.0,0,0,3,0
36877,33,4.8,8.916666666666666,5,0,1,0,130,9,-27468000.0,0,0,3,0
36878,24,2.6,22.416666666666668,5,1,0,0,43,4,-27450720.0,0,0,5,1
36879,38,4.6,15.583333333333334,1,3,0,0,100,11,-27440640.0,0,0,5,1
36881,25,5.0,12.5,2,1,0,3,165,8,-27437760.0,0,0,3,0
36882,22,4.7,17.833333333333332,0,2,1,3,100,7,-27408960.0,0,0,4,0
36883,32,4.6,17.166666666666668,3,3,0,0,125,12,-27483840.0,0,0,0,0
36884,31,4.9,15.333333333333334,5,0,0,0,140,8,-27468000.0,0,0,3,0
36885,25,4.6,20.0,3,2,1,0,145,6,-27472320.0,0,0,6,1
36886,27,4.8,14.833333333333334,5,1,2,3,165,1,-27408960.0,0,0,4,0
36887,28,4.5,23.5,5,1,2,0,70,2,-27411840.0,0,0,6,1
36888,37,4.6,9.416666666666666,5,3,1,0,140,2,-27460800.0,0,0,5,1
36890,28,4.9,23.833333333333332,3,2,0,0,75,6,-27410400.0,0,0,5,1
36891,20,4.7,18.25,3,3,0,3,35,13,-27444960.0,0,0,1,0
36893,21,4.8,17.333333333333332,2,3,1,0,26,8,-27459360.0,0,0,4,0
36894,25,4.0,20.833333333333332,3,3,1,0,155,12,-27482400.0,0,0,6,1
36895,30,4.7,18.333333333333332,3,3,1,0,105,12,-27450720.0,0,0,5,1
36896,35,4.2,8.5,3,3,0,0,155,12,-27411840.0,0,0,6,1
36897,38,4.8,17.333333333333332,1,1,1,0,120,1,-27437760.0,0,0,3,0
36898,25,4.9,20.416666666666668,4,3,0,1,75,0,-27462240.0,0,0,6,1
36899,31,4.9,22.666666666666668,4,1,0,0,29,9,-27416160.0,0,0,2,0
36900,31,4.2,20.5,4,3,1,0,185,11,-27463680.0,0,0,0,0
36901,22,4.8,9.416666666666666,3,1,0,0,85,3,-27452160.0,0,0,6,1
36902,35,4.6,23.416666666666668,0,1,0,0,75,6,-27446400.0,0,0,2,0
36903,33,4.3,20.916666666666668,2,3,0,0,190,12,-27462240.0,0,0,6,1
36904,34,4.3,20.0,3,2,1,0,220,3,-27450720.0,0,0,5,1
36905,24,3.6,11.833333333333334,2,3,1,0,220,2,-27443520.0,0,0,0,0
36906,34,3.5,18.5,5,0,2,3,170,15,-27419040.0,0,0,4,0
36907,34,4.5,13.416666666666666,3,2,0,0,130,6,-27473760.0,0,0,0,0
36908,36,4.3,9.0,0,3,1,0,100,9,-27485280.0,0,0,1,0
36909,21,4.8,21.916666666666668,1,1,0,0,80,7,-27486720.0,0,0,2,0
36910,29,4.6,8.25,0,1,0,0,90,1,-27437760.0,0,0,3,0
36911,25,4.2,13.583333333333334,5,2,1,0,270,13,-27434880.0,0,0,1,0
36912,37,4.6,23.583333333333332,0,2,0,0,115,5,-27408960.0,0,0,4,0
36913,24,5.0,19.666666666666668,4,0,1,0,160,9,-27468000.0,0,0,3,0
36914,24,4.9,19.916666666666668,2,3,1,0,16,10,-27483840.0,0,0,0,0
36915,25,4.9,18.166666666666668,5,3,0,0,80,12,-27475200.0,0,0,1,0
36916,26,4.9,14.0,0,3,0,0,165,0,-27479520.0,0,0,4,0
36917,24,4.1,23.75,0,0,0,0,80,5,-27468000.0,0,0,3,0
36918,25,4.6,15.666666666666666,1,1,0,0,80,5,-27470880.0,0,0,5,1
36919,39,4.7,20.25,2,1,0,3,150,11,-27468000.0,0,0,3,0
36920,26,4.8,17.583333333333332,3,0,2,0,160,1,-27459360.0,0,0,4,0
36921,23,4.8,23.75,4,1,1,3,100,12,-27453600.0,0,0,0,0
36922,33,4.7,10.333333333333334,0,1,0,0,120,3,-27437760.0,0,0,3,0
36923,30,4.8,22.583333333333332,1,0,0,0,115,2,-27408960.0,0,0,4,0
36924,37,4.5,23.166666666666668,2,2,0,0,130,9,-27436320.0,0,0,2,0
36925,20,4.6,23.916666666666668,0,1,1,0,75,9,-27434880.0,0,0,1,0
36926,26,4.8,22.5,2,1,1,0,65,10,-27440640.0,0,0,5,1
36927,27,4.5,17.333333333333332,1,2,1,0,130,6,-27469440.0,0,0,4,0
36928,25,4.7,23.833333333333332,0,1,0,3,85,14,-27473760.0,0,0,0,0
36929,33,4.5,16.833333333333332,5,1,0,0,130,3,-27460800.0,0,0,5,1
36930,27,4.7,19.416666666666668,0,1,2,0,18,4,-27452160.0,0,0,6,1
36931,32,4.7,19.666666666666668,3,3,0,3,210,15,-27408960.0,0,0,4,0
36932,38,4.8,23.666666666666668,3,1,0,0,85,15,-27452160.0,0,0,6,1
36933,24,4.9,17.75,3,1,0,3,75,5,-27473760.0,0,0,0,0
36934,23,4.6,22.416666666666668,3,0,1,0,130,8,-27480960.0,0,0,5,1
36935,22,4.8,21.916666666666668,1,0,0,0,35,12,-27479520.0,0,0,4,0
36936,20,4.3,20.416666666666668,2,2,0,0,205,5,-27419040.0,0,0,4,0
36937,23,5.0,13.833333333333334,2,2,0,0,125,2,-27408960.0,0,0,4,0
36938,36,3.7,18.333333333333332,5,1,2,0,180,9,-27459360.0,0,0,4,0
36939,32,4.5,11.166666666666666,4,3,2,0,145,3,-27408960.0,0,0,4,0
36940,36,4.8,21.5,2,1,0,0,230,1,-27475200.0,0,0,1,0
36941,28,4.8,20.333333333333332,3,1,0,0,125,10,-27472320.0,0,0,6,1
36942,34,5.0,23.166666666666668,1,1,0,0,125,7,-27480960.0,0,0,5,1
36943,23,4.5,14.5,0,1,0,0,145,15,-27440640.0,0,0,5,1
36944,22,4.0,20.166666666666668,5,2,1,0,160,2,-27455040.0,0,0,1,0
36945,24,5.0,20.416666666666668,5,3,2,0,165,10,-27466560.0,0,0,2,0
36946,29,5.0,15.0,3,2,0,1,31,5,-27414720.0,0,0,1,0
36947,35,4.9,10.833333333333334,2,2,0,0,95,10,-27479520.0,0,0,4,0
36948,25,5.0,9.166666666666666,1,2,0,0,115,2,-27452160.0,0,0,6,1
36949,25,4.9,17.333333333333332,1,2,0,1,130,13,-27480960.0,0,0,5,1
36950,34,4.7,10.666666666666666,1,2,0,0,20,11,-27482400.0,0,0,6,1
36952,34,5.0,21.333333333333332,1,1,0,1,85,6,-27417600.0,0,0,3,0
36953,22,4.8,20.583333333333332,2,2,0,0,220,8,-27453600.0,0,0,0,0
36954,32,4.6,17.416666666666668,3,3,0,3,105,12,-27483840.0,0,0,0,0
36955,21,4.9,18.166666666666668,4,1,0,0,165,8,-27480960.0,0,0,5,1
36956,32,4.2,22.833333333333332,5,1,1,0,160,9,-27419040.0,0,0,4,0
36957,37,4.7,21.0,2,1,0,0,215,10,-27419040.0,0,0,4,0
36958,23,5.0,9.833333333333334,5,0,0,0,95,10,-27443520.0,0,0,0,0
36959,24,4.8,9.916666666666666,1,2,0,0,90,14,-27457920.0,0,0,3,0
36961,22,4.9,22.416666666666668,1,0,1,0,90,9,-27439200.0,0,0,4,0
36962,22,4.7,22.0,5,2,1,0,90,11,-27486720.0,0,0,2,0
36963,31,4.7,22.583333333333332,0,2,1,3,150,14,-27456480.0,0,0,2,0
36964,35,4.6,18.166666666666668,4,1,2,0,170,7,-27442080.0,0,0,6,1
36965,31,4.8,22.25,5,3,0,0,140,12,-27466560.0,0,0,2,0
36967,31,4.8,20.333333333333332,4,1,0,2,195,3,-27457920.0,0,0,3,0
36969,38,4.9,20.5,3,2,0,0,215,5,-27475200.0,0,0,1,0
36970,39,4.6,13.166666666666666,2,2,0,0,160,13,-27446400.0,0,0,2,0
36972,32,4.7,17.583333333333332,2,1,1,3,235,14,-27466560.0,0,0,2,0
36973,32,3.5,20.333333333333332,0,1,0,3,210,12,-27442080.0,0,0,6,1
36974,25,4.8,11.916666666666666,4,2,0,0,135,1,-27455040.0,0,0,1,0
36975,35,4.7,19.0,0,2,0,3,125,8,-27475200.0,0,0,1,0
36976,21,4.5,18.416666666666668,2,0,0,3,85,1,-27442080.0,0,0,6,1
36977,36,4.5,23.916666666666668,0,0,1,0,110,4,-27470880.0,0,0,5,1
36978,34,4.7,9.0,3,3,0,0,130,13,-27479520.0,0,0,4,0
36979,24,4.7,8.333333333333334,4,2,0,0,90,5,-27482400.0,0,0,6,1
36980,29,4.7,20.75,1,1,1,0,95,1,-27478080.0,0,0,3,0
36981,25,4.7,19.75,0,3,0,0,125,6,-27446400.0,0,0,2,0
36982,39,4.3,20.5,5,3,0,0,210,7,-27478080.0,0,0,3,0
36984,38,4.0,21.5,0,2,0,0,200,2,-27480960.0,0,0,5,1
36985,31,4.9,10.583333333333334,4,2,0,0,115,10,-27485280.0,0,0,1,0
36986,35,4.5,10.666666666666666,2,1,1,3,85,0,-27479520.0,0,0,4,0
36987,24,4.7,9.416666666666666,4,1,0,0,75,5,-27468000.0,0,0,3,0
36988,35,4.5,18.833333333333332,3,3,1,0,75,4,-27457920.0,0,0,3,0
36989,35,3.7,19.916666666666668,1,3,1,3,155,2,-27410400.0,0,0,5,1
36990,24,4.5,9.0,0,3,0,0,19,3,-27460800.0,0,0,5,1
36991,38,4.8,18.75,0,3,1,0,75,4,-27479520.0,0,0,4,0
36993,30,4.6,20.916666666666668,2,1,0,0,175,1,-27460800.0,0,0,5,1
36994,24,4.9,23.916666666666668,0,3,1,0,105,0,-27462240.0,0,0,6,1
36996,31,4.7,9.916666666666666,4,2,0,0,90,9,-27449280.0,0,0,4,0
36997,31,5.0,10.666666666666666,5,3,0,0,125,2,-27452160.0,0,0,6,1
36998,39,4.7,0.0,3,1,1,0,22,15,-27485280.0,0,0,1,0
36999,28,4.7,17.666666666666668,4,3,1,0,135,6,-27460800.0,0,0,5,1
37000,35,4.9,21.583333333333332,5,2,1,3,155,9,-27457920.0,0,0,3,0
37002,21,4.8,17.416666666666668,4,1,2,0,95,11,-27456480.0,0,0,2,0
37003,36,4.9,10.583333333333334,5,1,0,0,120,15,-27417600.0,0,0,3,0
37004,20,4.9,8.583333333333334,1,1,0,0,50,6,-27411840.0,0,0,6,1
37005,31,4.2,21.0,5,2,0,3,160,9,-27434880.0,0,0,1,0
37006,30,4.5,22.416666666666668,5,1,0,3,135,13,-27447840.0,0,0,3,0
37008,22,4.7,21.166666666666668,4,2,2,0,145,4,-27436320.0,0,0,2,0
37009,25,4.7,22.916666666666668,1,3,1,3,65,5,-27455040.0,0,0,1,0
37010,32,5.0,20.0,1,2,0,0,140,5,-27470880.0,0,0,5,1
37011,24,4.6,18.666666666666668,1,2,1,0,33,5,-27444960.0,0,0,1,0
37012,35,4.7,17.916666666666668,3,2,0,0,190,11,-27456480.0,0,0,2,0
37013,22,4.3,20.75,3,3,1,0,205,8,-27442080.0,0,0,6,1
37014,34,4.8,12.333333333333334,5,2,0,0,185,10,-27411840.0,0,0,6,1
37015,23,5.0,18.333333333333332,1,0,0,3,75,5,-27485280.0,0,0,1,0
37016,32,4.7,20.25,2,3,1,0,220,11,-27486720.0,0,0,2,0
37017,22,4.9,18.833333333333332,3,3,0,0,145,10,-27450720.0,0,0,5,1
37018,38,4.1,20.583333333333332,4,0,1,0,160,15,-27452160.0,0,0,6,1
37019,26,4.5,17.666666666666668,1,2,2,0,160,2,-27466560.0,0,0,2,0
37020,31,4.9,9.416666666666666,0,3,1,3,22,3,-27476640.0,0,0,2,0
37021,22,4.8,18.916666666666668,5,2,0,3,110,9,-27436320.0,0,0,2,0
37022,20,4.7,10.583333333333334,3,2,0,0,85,5,-27479520.0,0,0,4,0
37023,21,4.5,23.333333333333332,0,1,0,0,90,12,-27470880.0,0,0,5,1
37024,22,4.8,22.416666666666668,3,2,0,3,130,1,-27478080.0,0,0,3,0
37025,29,4.7,17.25,4,0,0,0,145,6,-27439200.0,0,0,4,0
37026,25,4.9,23.0,1,3,1,0,80,1,-27442080.0,0,0,6,1
37027,30,4.6,23.0,3,3,0,0,120,0,-27475200.0,0,0,1,0
37028,23,4.5,17.666666666666668,3,2,0,0,130,8,-27453600.0,0,0,0,0
37029,34,4.9,22.0,4,2,0,3,27,7,-27452160.0,0,0,6,1
37030,30,4.9,19.833333333333332,4,2,1,3,270,5,-27410400.0,0,0,5,1
37031,38,5.0,21.75,5,3,1,0,120,12,-27460800.0,0,0,5,1
37032,24,4.6,14.416666666666666,3,1,0,0,85,10,-27443520.0,0,0,0,0
37033,29,4.6,11.666666666666666,1,0,0,0,105,8,-27437760.0,0,0,3,0
37034,39,4.8,21.666666666666668,1,1,0,0,90,14,-27417600.0,0,0,3,0
37035,23,4.4,19.666666666666668,5,0,1,3,46,8,-27476640.0,0,0,2,0
37036,25,4.7,17.75,4,2,0,0,215,9,-27475200.0,0,0,1,0
37037,34,5.0,22.416666666666668,4,1,1,0,21,1,-27453600.0,0,0,0,0
37038,39,4.3,11.833333333333334,4,1,1,3,190,9,-27455040.0,0,0,1,0
37039,30,4.6,11.5,4,3,2,0,90,3,-27476640.0,0,0,2,0
37040,26,4.5,22.833333333333332,0,1,0,0,110,12,-27436320.0,0,0,2,0
37041,20,4.7,11.0,1,3,0,0,95,5,-27468000.0,0,0,3,0
37042,39,4.7,17.916666666666668,2,1,1,0,120,10,-27453600.0,0,0,0,0
37043,22,4.8,8.25,5,2,0,0,65,0,-27440640.0,0,0,5,1
37044,31,4.6,15.333333333333334,3,2,0,3,95,10,-27452160.0,0,0,6,1
37045,34,3.8,22.0,3,1,0,0,195,3,-27459360.0,0,0,4,0
37046,21,4.9,18.583333333333332,4,0,0,3,115,9,-27450720.0,0,0,5,1
37047,26,4.6,23.583333333333332,1,1,1,0,21,1,-27472320.0,0,0,6,1
37048,37,4.8,11.583333333333334,3,1,1,0,190,10,-27468000.0,0,0,3,0
37049,23,4.8,21.0,0,2,1,0,150,8,-27466560.0,0,0,2,0
37050,31,4.8,10.833333333333334,1,1,0,0,125,10,-27482400.0,0,0,6,1
37051,28,4.7,17.166666666666668,3,2,2,0,140,1,-27411840.0,0,0,6,1
37052,25,5.0,17.75,5,3,0,0,130,5,-27410400.0,0,0,5,1
37053,39,4.0,8.166666666666666,0,1,0,3,155,9,-27485280.0,0,0,1,0
37054,38,4.6,18.333333333333332,4,0,2,0,150,5,-27416160.0,0,0,2,0
37055,24,4.9,19.333333333333332,0,3,1,0,125,12,-27452160.0,0,0,6,1
37056,38,4.9,23.416666666666668,4,2,1,0,135,14,-27440640.0,0,0,5,1
37057,26,4.7,21.25,1,1,0,3,160,13,-27414720.0,0,0,1,0
37058,23,4.9,21.416666666666668,2,1,0,0,230,1,-27456480.0,0,0,2,0
37059,37,5.0,17.416666666666668,0,2,0,3,105,4,-27436320.0,0,0,2,0
37060,29,4.5,19.666666666666668,2,2,0,0,150,14,-27437760.0,0,0,3,0
37061,37,4.8,21.25,0,1,0,0,150,13,-27455040.0,0,0,1,0
37062,22,5.0,15.166666666666666,0,1,0,0,135,9,-27473760.0,0,0,0,0
37063,34,4.4,20.333333333333332,3,1,2,0,175,15,-27476640.0,0,0,2,0
37064,23,4.6,17.416666666666668,1,1,0,0,145,1,-27468000.0,0,0,3,0
37066,35,4.5,19.416666666666668,4,3,0,3,150,8,-27450720.0,0,0,5,1
37067,21,4.8,10.833333333333334,3,3,1,0,75,0,-27468000.0,0,0,3,0
37068,24,4.5,17.583333333333332,1,0,0,3,70,7,-27468000.0,0,0,3,0
37069,21,4.2,20.75,4,2,0,0,155,10,-27480960.0,0,0,5,1
37070,31,4.8,23.75,4,3,1,0,215,12,-27475200.0,0,0,1,0
37071,29,4.9,10.0,5,2,1,0,85,15,-27446400.0,0,0,2,0
37072,35,5.0,23.0,5,1,0,0,90,13,-27452160.0,0,0,6,1
37073,38,4.8,23.833333333333332,2,1,2,0,125,6,-27475200.0,0,0,1,0
37074,39,4.7,20.666666666666668,4,1,0,0,240,7,-27466560.0,0,0,2,0
37075,22,4.9,11.416666666666666,5,3,1,3,90,12,-27414720.0,0,0,1,0
37076,34,4.9,9.333333333333334,0,3,1,0,140,1,-27485280.0,0,0,1,0
37077,23,4.7,22.916666666666668,1,3,1,0,120,8,-27486720.0,0,0,2,0
37078,39,4.4,21.5,3,3,1,0,160,8,-27460800.0,0,0,5,1
37079,26,4.9,21.25,1,0,0,0,80,6,-27466560.0,0,0,2,0
37080,25,4.6,23.666666666666668,5,2,0,0,110,12,-27472320.0,0,0,6,1
37081,32,5.0,9.416666666666666,5,0,0,3,135,9,-27446400.0,0,0,2,0
37082,33,4.9,17.166666666666668,2,3,2,3,170,2,-27436320.0,0,0,2,0
37083,22,5.0,20.0,1,2,1,0,27,2,-27436320.0,0,0,2,0
37085,33,4.9,20.0,4,2,0,0,140,8,-27443520.0,0,0,0,0
37086,24,4.8,9.916666666666666,1,1,0,0,50,1,-27482400.0,0,0,6,1
37088,26,4.9,20.916666666666668,0,3,0,0,105,6,-27416160.0,0,0,2,0
37089,36,4.9,23.583333333333332,4,2,1,3,140,3,-27469440.0,0,0,4,0
37090,26,4.8,18.5,0,3,0,0,110,4,-27485280.0,0,0,1,0
37091,25,4.5,23.833333333333332,4,1,0,1,85,4,-27459360.0,0,0,4,0
37092,32,4.1,21.25,1,1,0,0,170,10,-27459360.0,0,0,4,0
37093,38,4.6,19.75,0,3,1,0,145,6,-27446400.0,0,0,2,0
37094,36,4.3,22.166666666666668,5,2,0,3,105,2,-27411840.0,0,0,6,1
37095,39,4.9,17.25,3,0,1,0,140,14,-27460800.0,0,0,5,1
37097,22,4.8,10.833333333333334,2,2,0,0,85,7,-27414720.0,0,0,1,0
37098,30,4.6,21.583333333333332,5,1,0,0,145,5,-27468000.0,0,0,3,0
37099,38,4.3,19.166666666666668,5,1,0,0,205,6,-27462240.0,0,0,6,1
37100,23,4.8,20.666666666666668,3,1,0,0,105,9,-27472320.0,0,0,6,1
37101,30,4.4,21.25,4,3,0,0,180,7,-27478080.0,0,0,3,0
37102,38,3.9,18.416666666666668,0,2,1,0,165,10,-27453600.0,0,0,0,0
37103,39,5.0,19.666666666666668,2,2,0,0,155,14,-27446400.0,0,0,2,0
37106,39,5.0,15.833333333333334,1,2,0,1,135,9,-27470880.0,0,0,5,1
37107,25,5.0,19.25,5,1,2,3,160,3,-27413280.0,0,0,0,0
37108,26,4.8,19.5,5,2,1,3,130,13,-27469440.0,0,0,4,0
37109,28,5.0,0.0,2,1,0,0,19,2,-27419040.0,0,0,4,0
37110,36,4.6,21.166666666666668,5,1,0,0,185,6,-27462240.0,0,0,6,1
37111,29,4.5,12.5,5,1,2,1,115,0,-27476640.0,0,0,2,0
37112,20,4.9,21.416666666666668,0,0,0,0,22,15,-27416160.0,0,0,2,0
37113,20,4.1,17.333333333333332,3,3,0,0,175,11,-27444960.0,0,0,1,0
37115,39,4.8,11.0,1,2,0,0,125,10,-27411840.0,0,0,6,1
37117,38,4.9,23.75,4,2,0,0,135,9,-27437760.0,0,0,3,0
37118,22,4.7,18.333333333333332,3,1,1,0,28,5,-27463680.0,0,0,0,0
37119,20,4.7,18.25,2,2,0,3,100,13,-27469440.0,0,0,4,0
37120,38,4.9,17.583333333333332,3,3,0,0,95,0,-27482400.0,0,0,6,1
37122,25,4.3,22.333333333333332,0,1,0,0,90,14,-27437760.0,0,0,3,0
37123,21,2.6,23.916666666666668,5,2,0,0,215,8,-27469440.0,0,0,4,0
37124,20,4.5,17.833333333333332,0,2,0,0,130,11,-27462240.0,0,0,6,1
37125,26,4.6,19.166666666666668,3,2,1,0,65,12,-27485280.0,0,0,1,0
37126,22,4.6,20.166666666666668,0,1,1,0,180,11,-27480960.0,0,0,5,1
37127,23,4.6,18.583333333333332,5,3,1,3,60,5,-27450720.0,0,0,5,1
37128,20,4.6,21.5,3,3,0,0,210,0,-27450720.0,0,0,5,1
37129,30,4.1,21.916666666666668,1,2,1,0,165,10,-27482400.0,0,0,6,1
37130,20,4.6,22.333333333333332,0,3,0,0,130,7,-27459360.0,0,0,4,0
37131,26,2.7,23.833333333333332,3,1,2,3,195,9,-27469440.0,0,0,4,0
37132,39,4.7,19.833333333333332,4,0,0,0,195,8,-27419040.0,0,0,4,0
37133,22,4.7,18.916666666666668,2,2,1,0,105,15,-27483840.0,0,0,0,0
37134,26,4.0,20.583333333333332,1,2,2,0,170,15,-27480960.0,0,0,5,1
37136,30,4.5,9.166666666666666,0,0,2,0,100,2,-27482400.0,0,0,6,1
37137,22,4.7,19.833333333333332,5,2,1,0,27,8,-27452160.0,0,0,6,1
37138,27,4.8,20.583333333333332,2,2,1,0,145,5,-27444960.0,0,0,1,0
37139,35,4.9,17.666666666666668,4,1,0,3,145,8,-27473760.0,0,0,0,0
37140,37,4.5,21.5,5,1,0,3,130,5,-27414720.0,0,0,1,0
37141,22,4.9,10.75,5,1,0,0,55,0,-27473760.0,0,0,0,0
37142,21,4.6,12.666666666666666,4,2,0,0,105,0,-27470880.0,0,0,5,1
37143,32,4.0,21.666666666666668,2,2,1,3,185,11,-27453600.0,0,0,0,0
37144,32,4.7,20.166666666666668,0,2,0,0,150,12,-27443520.0,0,0,0,0
37145,24,4.7,20.833333333333332,4,1,0,0,115,12,-27456480.0,0,0,2,0
37146,31,5.0,17.5,4,2,2,0,160,1,-27440640.0,0,0,5,1
37147,23,4.9,17.666666666666668,4,1,1,3,50,3,-27479520.0,0,0,4,0
37148,21,4.6,17.583333333333332,0,2,0,0,110,6,-27437760.0,0,0,3,0
37149,38,4.7,15.5,0,3,0,3,150,7,-27446400.0,0,0,2,0
37150,23,4.0,14.833333333333334,0,1,0,0,170,13,-27485280.0,0,0,1,0
37151,20,4.7,11.916666666666666,4,0,0,0,135,10,-27417600.0,0,0,3,0
37152,38,4.6,23.5,2,2,0,0,135,6,-27486720.0,0,0,2,0
37153,22,4.6,20.916666666666668,4,0,1,0,115,14,-27450720.0,0,0,5,1
37154,34,4.2,19.166666666666668,0,1,0,0,165,3,-27457920.0,0,0,3,0
37155,22,4.8,21.75,1,2,0,0,140,3,-27482400.0,0,0,6,1
37156,39,4.5,21.5,4,2,1,0,31,9,-27469440.0,0,0,4,0
37157,27,4.7,11.5,0,2,0,3,95,13,-27485280.0,0,0,1,0
37158,25,4.7,20.333333333333332,3,3,1,0,95,7,-27459360.0,0,0,4,0
37159,38,4.1,11.75,1,2,0,0,170,13,-27455040.0,0,0,1,0
37160,39,4.6,18.75,2,3,1,3,22,14,-27462240.0,0,0,6,1
37161,34,4.6,17.583333333333332,3,2,1,0,145,6,-27463680.0,0,0,0,0
37162,36,4.9,15.166666666666666,3,3,0,0,155,14,-27443520.0,0,0,0,0
37164,37,4.8,23.416666666666668,5,1,0,0,95,15,-27449280.0,0,0,4,0
37165,26,4.7,20.666666666666668,2,3,0,0,175,5,-27463680.0,0,0,0,0
37166,34,4.1,22.333333333333332,4,3,0,3,195,3,-27439200.0,0,0,4,0
37167,26,4.6,19.5,2,2,1,0,90,0,-27473760.0,0,0,0,0
37168,29,4.6,18.75,1,1,0,3,90,0,-27456480.0,0,0,2,0
37169,24,5.0,18.833333333333332,3,3,0,0,175,6,-27436320.0,0,0,2,0
37171,20,4.8,15.666666666666666,5,1,1,0,75,15,-27434880.0,0,0,1,0
37172,21,4.9,22.666666666666668,2,0,0,0,100,8,-27416160.0,0,0,2,0
37173,20,4.9,23.25,4,2,1,3,140,8,-27472320.0,0,0,6,1
37174,21,4.9,20.166666666666668,5,1,1,0,100,1,-27455040.0,0,0,1,0
37175,27,4.1,21.25,1,0,0,0,155,10,-27450720.0,0,0,5,1
37176,24,4.7,21.25,4,2,0,0,80,9,-27437760.0,0,0,3,0
37177,31,4.8,18.0,5,1,0,0,90,10,-27449280.0,0,0,4,0
37178,26,4.1,20.25,1,3,0,3,200,15,-27472320.0,0,0,6,1
37179,33,4.8,13.333333333333334,3,1,0,0,130,9,-27443520.0,0,0,0,0
37180,29,4.8,20.25,1,3,1,0,110,10,-27419040.0,0,0,4,0
37181,31,4.2,18.75,5,1,1,3,180,12,-27485280.0,0,0,1,0
37182,39,4.6,22.583333333333332,1,1,0,3,125,8,-27439200.0,0,0,4,0
37184,32,4.5,19.0,2,1,1,0,150,14,-27453600.0,0,0,0,0
37185,30,4.6,12.833333333333334,2,3,0,3,80,11,-27411840.0,0,0,6,1
37186,28,5.0,21.833333333333332,3,1,1,0,230,2,-27453600.0,0,0,0,0
37187,38,4.8,8.75,2,2,0,0,65,10,-27449280.0,0,0,4,0
37188,38,4.8,23.5,2,1,1,0,95,5,-27462240.0,0,0,6,1
37189,23,4.8,21.333333333333332,0,1,0,0,115,15,-27469440.0,0,0,4,0
37190,30,3.5,20.5,4,1,0,3,170,8,-27475200.0,0,0,1,0
37192,31,5.0,19.583333333333332,4,2,2,0,270,3,-27419040.0,0,0,4,0
37193,38,4.1,17.25,0,2,2,0,190,15,-27444960.0,0,0,1,0
37195,20,4.7,22.75,0,1,0,0,50,8,-27486720.0,0,0,2,0
37196,23,4.8,8.25,4,3,0,0,80,11,-27482400.0,0,0,6,1
37197,25,5.0,20.833333333333332,0,1,0,0,100,6,-27410400.0,0,0,5,1
37198,38,4.8,17.916666666666668,1,2,0,0,200,4,-27419040.0,0,0,4,0
37199,39,4.2,21.916666666666668,1,0,0,3,205,12,-27486720.0,0,0,2,0
37200,34,4.9,18.416666666666668,3,3,1,3,130,5,-27468000.0,0,0,3,0
37201,20,4.8,22.5,0,2,0,0,105,11,-27436320.0,0,0,2,0
37202,38,4.6,18.833333333333332,3,1,1,0,135,4,-27466560.0,0,0,2,0
37203,25,4.7,10.583333333333334,3,2,0,0,55,8,-27479520.0,0,0,4,0
37204,35,4.6,11.5,0,2,0,0,160,11,-27479520.0,0,0,4,0
37205,25,5.0,17.666666666666668,1,1,2,0,21,0,-27408960.0,0,0,4,0
37206,33,4.7,22.416666666666668,5,1,0,3,20,9,-27453600.0,0,0,0,0
37207,27,4.7,10.25,5,3,0,0,55,0,-27434880.0,0,0,1,0
37208,31,4.7,19.0,0,3,1,0,145,4,-27485280.0,0,0,1,0
37209,35,4.2,8.416666666666666,4,2,0,0,115,9,-27476640.0,0,0,2,0
37210,31,4.2,17.833333333333332,5,2,0,3,190,3,-27470880.0,0,0,5,1
37211,38,4.5,21.916666666666668,1,1,1,0,135,2,-27408960.0,0,0,4,0
37212,36,4.9,10.916666666666666,4,1,1,0,85,15,-27440640.0,0,0,5,1
37213,38,5.0,22.916666666666668,4,3,2,0,140,14,-27434880.0,0,0,1,0
37214,24,4.6,17.0,4,0,0,3,50,2,-27455040.0,0,0,1,0
37215,20,4.9,8.416666666666666,2,1,1,1,85,13,-27479520.0,0,0,4,0
37216,35,4.8,9.833333333333334,4,3,1,0,90,14,-27452160.0,0,0,6,1
37217,28,4.7,9.75,2,2,1,0,55,2,-27479520.0,0,0,4,0
37218,30,4.7,10.166666666666666,2,1,0,0,55,10,-27460800.0,0,0,5,1
37219,38,4.9,16.666666666666668,3,1,0,0,95,15,-27446400.0,0,0,2,0
37220,24,5.0,19.916666666666668,4,1,1,3,165,15,-27457920.0,0,0,3,0
37221,23,2.5,23.166666666666668,1,1,1,3,160,1,-27478080.0,0,0,3,0
37222,21,4.5,15.0,0,2,1,0,150,1,-27470880.0,0,0,5,1
37223,34,4.1,21.416666666666668,0,1,0,0,170,0,-27440640.0,0,0,5,1
37225,24,4.7,19.833333333333332,1,1,1,0,135,7,-27479520.0,0,0,4,0
37226,35,4.8,22.583333333333332,3,2,1,0,120,13,-27410400.0,0,0,5,1
37227,27,4.5,19.5,4,1,0,0,120,3,-27416160.0,0,0,2,0
37228,30,4.6,22.416666666666668,4,1,1,0,140,15,-27456480.0,0,0,2,0
